,id,Created at,Screen Name,Tweet Text,President
20,1321042094316785664,Tue Oct 27 10:52:33 +0000 2020,CrystalRuhde,"RT @mmpadellan: HOLY SHIT!!! They just played our @ReallyAmerican1 ad on The 11th Hour on @MSNBC!!!!

We are blasting this in Florida right…",Biden
21,1321042092634898432,Tue Oct 27 10:52:33 +0000 2020,Random_Guy_101_,"The world is watching the U.S. vote
https://t.co/3YpbnLzPCf",Biden
22,1321042090814570497,Tue Oct 27 10:52:32 +0000 2020,USACountry1st,"RT @charliekirk11: This is what Pennsylvania looks like under Democrat control—violence in the streets after cops shot an armed, violent ma…",Biden
23,1321042089824653313,Tue Oct 27 10:52:32 +0000 2020,DEGuarino1,@LouiseMensch @HillaryClinton @JoeBiden How can Joe Biden do that as a senile old fool at the nursing home? Assumin… https://t.co/DxuESpVGrj,Biden
24,1321042088356528130,Tue Oct 27 10:52:32 +0000 2020,squawkitcat1,"RT @Mike_Pence: When Joe Biden was Vice President, he withdrew the mineral rights for the Nation’s largest untapped copper and nickel reser…",Biden
25,1321042088054738944,Tue Oct 27 10:52:32 +0000 2020,vph3rd,"RT @BryanDeanWright: This ad is a MOAB for Dr. Fauci’s reputation and Biden’s virus talking points.

Nothing left of either. 

https://t.co…",Biden
26,1321042087572361217,Tue Oct 27 10:52:32 +0000 2020,grundybluecolie,"RT @DarrenPlymouth: Biden is a joke candidate, this is simply embarrassing for a potential future president.

https://t.co/CrNth5fNEI",Biden
27,1321042085919793154,Tue Oct 27 10:52:31 +0000 2020,mac_gardiner12,RT @TheDailyEdge: Joe Biden will be “a seasoned hand at the controls”... there will be “a Democratic All-Star team in the Administration.”…,Biden
28,1321042085823291393,Tue Oct 27 10:52:31 +0000 2020,spacechick1958,@mmpadellan I trust Joe Biden to do what he told us he would do And listen to the experts.,Biden
29,1321042085433233409,Tue Oct 27 10:52:31 +0000 2020,nut4tennis,"RT @IngrahamAngle: It’s all he has.  The real Biden running mate—Covid, not Kamala. https://t.co/Fqgjhxj5A7",Biden
31,1321042085185728512,Tue Oct 27 10:52:31 +0000 2020,DonnaMi91040484,"RT @davidmweissman: @DrBiden I served in two deployments in Afghanistan, thank you Dr Biden for thinking about those who deployed.#National…",Biden
32,1321042084997091329,Tue Oct 27 10:52:31 +0000 2020,danopticon,"@John_Kass That cooked-up piece of GRU agitprop was so obviously fraudulent, the Wall Street Journal gave it a wide… https://t.co/geQ9gVmznZ",Biden
33,1321042083898101760,Tue Oct 27 10:52:31 +0000 2020,NoreenBurns14,"RT @JoeBiden: The rushed and unprecedented confirmation of Amy Coney Barrett as Associate Justice to the Supreme Court, in the middle of an…",Biden
34,1321042083369656321,Tue Oct 27 10:52:31 +0000 2020,Randomwatcher51,"RT @GrandpaSnarky: Kayleigh McEnany Now Slams Biden as 'Radical Socialist, But CNN Found She Once Praised Him as a 'Man of the People'.
 ht…",Biden
35,1321042082585346049,Tue Oct 27 10:52:30 +0000 2020,kab2229,"RT @JonLemire: Michael R. Bloomberg is funding a last-minute spending blitz to bolster Joe Biden in Texas and Ohio, directing millions towa…",Biden
37,1321042082119643138,Tue Oct 27 10:52:30 +0000 2020,FilmTVDiversity,RT @RubenGallego: Please stop donating to my campaign.  I am a safe seat member.  If you want to donate please donate to the Biden campaign…,Biden
38,1321042080593043457,Tue Oct 27 10:52:30 +0000 2020,OfByForEveR,"Goldman Sachs also is telling investors to get out of the Dollar. Even sell short. Bet against the U.S. 

Must know… https://t.co/TVjYLlB8Ft",Biden
39,1321042079179485184,Tue Oct 27 10:52:30 +0000 2020,NMP_never,"RT @donwinslow: BIDEN and trump are both in Pennsylvania today...

OBAMA's first stop was Pennsylvania.

Do you see why I said it might ALL…",Biden
40,1321042079070511105,Tue Oct 27 10:52:30 +0000 2020,TomZBHappy,"We’ll have to deal with the CCP eventually... let’s clean out the Biden types, you know Democrat’s, then we can bri… https://t.co/2NiNT2vGqd",Biden
41,1321042078843998209,Tue Oct 27 10:52:30 +0000 2020,Srrosecsj,@thehill I don’t understand why the heck they do not leave this woman alone. For the love of God!  Is she that powe… https://t.co/NGA1yrJEN7,Biden
42,1321042077170475010,Tue Oct 27 10:52:29 +0000 2020,payattenshun,"RT @MSNBC: LIVE BLOG: Hourly updates with the latest election news, notes from the campaign trails, voting results and analysis. https://t.…",Biden
43,1321042077136900098,Tue Oct 27 10:52:29 +0000 2020,ABR15743285,"RT @CortesSteve: Who’s the “Big Guy”?

Reviewing Team Biden’s non-denial denials... https://t.co/zfg5zgowLg",Biden
44,1321042076209958922,Tue Oct 27 10:52:29 +0000 2020,Tracie0313,"RT @tomzmich2020: Joe Biden, ""...an embarrassment to Catholicism."" https://t.co/K2hnsSsrdx",Biden
45,1321042075970916355,Tue Oct 27 10:52:29 +0000 2020,USSMurderHornet,Biden ad.  Or @GOPChairwoman  A really good GOP ad for law and order. https://t.co/fUgAI5lSAc,Biden
46,1321042075932999681,Tue Oct 27 10:52:29 +0000 2020,GeorgiaFarnswo1,RT @JackPosobiec: Tomorrow the mainstream media and Biden team will act like nothing happened in Philly tonight,Biden
47,1321042075803148296,Tue Oct 27 10:52:29 +0000 2020,KurtKorwan,@MrAndyNgo Still more people than a Biden rally...,Biden
49,1321042074356109314,Tue Oct 27 10:52:28 +0000 2020,dimattiamusic,"RT @Timcast: Joe Biden is the candidate of Wall Street, The Billionaires Tech moguls, and The Media Establishment https://t.co/5SC4wm7T6M",Biden
50,1321042073802444800,Tue Oct 27 10:52:28 +0000 2020,JeppeHostrup,"@BigBroIsLooking @m4aubinow @Timcast And people like you and your ""fuck the libtards and elite"" crowd is why people… https://t.co/KPCUAsJLtV",Biden
51,1321042072531554304,Tue Oct 27 10:52:28 +0000 2020,SilverBow81,@MariaBartiromo @wjmcgurn @MorningsMaria @FoxBusiness Why else would Biden’s family allow America to witness his de… https://t.co/4iG1zVsXNH,Biden
52,1321042071751401472,Tue Oct 27 10:52:28 +0000 2020,if_u_know_,"Biden makes late push to paint Georgia blue one week before election, if you know what i mean",Biden
53,1321042070556053505,Tue Oct 27 10:52:28 +0000 2020,TimH3401,"RT @stonecold2050: We need to abolish the electoral college, expand the supreme court, end the filibuster, overturn citizens united, &amp; bala…",Biden
54,1321042069851312128,Tue Oct 27 10:52:27 +0000 2020,wandaf62,RT @charliekirk11: The FBI investigated a fake noose in Bubba Wallace’s garage more than they have Joe Biden and his son selling out our co…,Biden
55,1321042069390053376,Tue Oct 27 10:52:27 +0000 2020,diizzy_dreamerr,"RT @mmpadellan: Raise your hand if you want our NEXT President, Joe Biden, to expand the court and appoint 4 SCOTUS Justices. ✋",Biden
56,1321042068773523456,Tue Oct 27 10:52:27 +0000 2020,SammirSouza,RT @thebradfordfile: Joe Biden has never denounced Antifa.,Biden
57,1321042068525953028,Tue Oct 27 10:52:27 +0000 2020,royal64,@DailyCaller Anyone that would vote for Biden has a screw loose ...just like him !,Biden
58,1321042067414503424,Tue Oct 27 10:52:27 +0000 2020,GameLandAmazing,@nancybabs @politico Wrong! Did you state in 2012 that “if Romney ignores states like Virginia and North Carolina l… https://t.co/w3BmcXkTxC,Biden
59,1321042067150307328,Tue Oct 27 10:52:27 +0000 2020,marketshooting,"“Change My Vote” is Google Trending in PA, FL,  NC, MI, GA, TX, WI – After Biden Lies on Fracking  https://t.co/1MCxSSuBeg",Biden
61,1321042065631961088,Tue Oct 27 10:52:26 +0000 2020,DonaldHills6,RT @JesseBWatters: Can you imagine how awkward the Biden family Thanksgiving is going to be when he loses? #TheFive https://t.co/MSd4OYpPsw,Biden
62,1321042061697732608,Tue Oct 27 10:52:25 +0000 2020,Parmov007,@Pozzidonius1 @Pozzidonius1 Can U plz do a Biden-worst-case chart? Do an analysis of all (more recent) top-rated Re… https://t.co/bUjplYwE7A,Biden
63,1321042059969613824,Tue Oct 27 10:52:25 +0000 2020,JonesyLaird,"RT @SexCounseling: Let me get this straight, Hunter Biden molests his ....., both Joe and Jill Biden know about it, including the FBI for 8…",Biden
64,1321042059453702145,Tue Oct 27 10:52:25 +0000 2020,queeniexo4,@mattklewis Biden won’t get rolled because he wants to unite.,Biden
65,1321042059336310784,Tue Oct 27 10:52:25 +0000 2020,LisaGra40299433,RT @Heminator: A text from a friend watching the press conference: “Who are asking Biden these questions?? It's like watching someone make…,Biden
66,1321042057717256193,Tue Oct 27 10:52:24 +0000 2020,librapaolita16,How to instantly glow up: vote for biden,Biden
67,1321042057511739393,Tue Oct 27 10:52:24 +0000 2020,papaneeed1,"RT @KristySwansonXO: Joe Biden tweeted last night that ""America WAS an idea."" 

RT if you think America IS the greatest experiment in histo…",Biden
68,1321042056891060224,Tue Oct 27 10:52:24 +0000 2020,vargecko,@JoeNBC ❤️🤗My dad had Jerry Clower comedy albums.  Warmed my heart &amp; aroused a smile to hear you reference him on M… https://t.co/AUi3DIxBvW,Biden
69,1321042056639356929,Tue Oct 27 10:52:24 +0000 2020,DocBarry1,RT @TPPatriots: Video Appears To Show Obama's Rally for Biden Was a Complete Flop https://t.co/eZA51nQIlR,Biden
70,1321042056068894722,Tue Oct 27 10:52:24 +0000 2020,Richard35775465,Is it true Jill biden was married and having an affair with creepy joe ?,Biden
71,1321042054852431873,Tue Oct 27 10:52:24 +0000 2020,Water2045277847,@justpersnickety @Rasmussen_Poll @gatewaypundit Why should we believe you when the polls say biden is winnng ina te… https://t.co/NtuBtzFcjp,Biden
72,1321042054814830592,Tue Oct 27 10:52:24 +0000 2020,cramscatwife,"RT @MissingGlitch: TW / politics

For all my 18+ american followers

I know I never speak about politics on this account but this needs to…",Biden
74,1321042053611032576,Tue Oct 27 10:52:24 +0000 2020,TwitchBuds,RT @SamsonTheDog12: Warzone moments that exposed Joe Biden pt3 #CODMW #CallofDuty #CallofDutyModernWarfare #CoD #codwarzone #GrindDontStop…,Biden
75,1321042053397155842,Tue Oct 27 10:52:23 +0000 2020,McguireRondae,"RT @RyanAFournier: Tony Bobulinski will play recordings of Biden operatives begging him to stay quiet on Tucker Carlson tomorrow.

Joe Bide…",Biden
76,1321042052633620482,Tue Oct 27 10:52:23 +0000 2020,simplycaptiv8in,"RT @EpochTimes: “Not enough journalists are doing their jobs.”

Rep. @Jim_Jordan says his staff independently authenticated materials from…",Biden
77,1321042052436676609,Tue Oct 27 10:52:23 +0000 2020,teacheconomics,RT @washingtonpost: Can Biden pull off a win in Georgia? https://t.co/sGRq1rwyqc,Biden
78,1321042050649853952,Tue Oct 27 10:52:23 +0000 2020,amy_rice1,"RT @EarnestMan3: @reubing No  ABC is working hard for him.   It's COVID,Covid, covid,
COVID,Covid, covid,   every night.   America, I hate…",Biden
79,1321042049504841729,Tue Oct 27 10:52:23 +0000 2020,miagrace728,"RT @AdamParkhomenko: Reporters: COVID is surging and 225,000 have died. 

Also reporters: Why isn’t Joe Biden holding more campaign rallies…",Biden
80,1321042048762351616,Tue Oct 27 10:52:22 +0000 2020,Gemstoned33,@RonWaxman @washingtonpost Dangerous? She ain't sheet compared to the Biden crime family. Embrace reality,Biden
81,1321042048330379264,Tue Oct 27 10:52:22 +0000 2020,Redinva,RT @RudyGiuliani: This is weird behavior. There may be more to it. Stay tuned.Joe Biden really doesn’t give a damn about children in danger.,Biden
82,1321042047613108224,Tue Oct 27 10:52:22 +0000 2020,CryptoOz,"This website is getting worse with it's WHAT IF's &amp; BULLSHIT LOOKOUT 

Get a clue - Biden win lose - Badly.… https://t.co/2fQuow6nVW",Biden
83,1321042047596376066,Tue Oct 27 10:52:22 +0000 2020,val_gratias,RT @SaraMadAsHell: The Love - @Black Eyed Peas  and Jennifer Hudson | Joe Biden for Preside... https://t.co/kfifZOaQ7v via @YouTube,Biden
84,1321042047118282753,Tue Oct 27 10:52:22 +0000 2020,psipika,"RT @SOTTnet: Less than a week after Biden campaigned in Philadelphia (actually, Obama gave the speech on his behalf), a BLM riot and widesp…",Biden
86,1321042046006685703,Tue Oct 27 10:52:22 +0000 2020,kellllllley,"RT @adamcbest: Amy Coney Barrett, Brett Kavanaugh &amp; John Roberts were all on the Bush legal team that helped overturn Al Gore’s rightful vi…",Biden
87,1321042045188931584,Tue Oct 27 10:52:22 +0000 2020,casey_rohwein,RT @paigebelt: um ... hey guys 🥺 pls vote for biden or else i will probably have to throw myself down the stairs if i get pregnant bc i won…,Biden
88,1321042044970676225,Tue Oct 27 10:52:21 +0000 2020,marilee313,"RT @KFILE: NEW: Kayleigh McEnany once repeatedly praised Joe Biden as a '’likable’ man of the people' who resonates with the  ""middle class…",Biden
89,1321042042940805120,Tue Oct 27 10:52:21 +0000 2020,SamsonTheDog12,Warzone moments that exposed Joe Biden pt3 #CODMW #CallofDuty #CallofDutyModernWarfare #CoD #codwarzone… https://t.co/kmvzZ8m6to,Biden
90,1321042042823286784,Tue Oct 27 10:52:21 +0000 2020,LJuly1989,"RT @GregRubini: the Joe Biden campaign is OVER.
""we knocked on so may doors. People tell us to just F**K off""
""many volunteers have already…",Biden
91,1321042041053212673,Tue Oct 27 10:52:21 +0000 2020,JohnstonSharon,"@56blackcat We keep the House, we win the Senate &amp; presidency &amp; we expand the court. Biden serves 1 term. Harris se… https://t.co/kwQGIMGYDK",Biden
92,1321042038561730560,Tue Oct 27 10:52:20 +0000 2020,BarbaraJNelson6,RT @matthewjdowd: Do folks in the media not get it?  They keep covering this like it should be a normal campaign.  On one hand highlighting…,Biden
93,1321042038121549826,Tue Oct 27 10:52:20 +0000 2020,ROCKONOHIO,RT @MelanieMetz6: @SenCoonsOffice Are you going to do the right thing and denounce @JoeBiden as a candidate? You know the information has b…,Biden
95,1321042037710487553,Tue Oct 27 10:52:20 +0000 2020,gabyzee,@PalmerReport I'm already planning on calling my Senators to say I am 100% in favor of expanding the Supreme Court… https://t.co/anf0PJk8u7,Biden
96,1321042037110644736,Tue Oct 27 10:52:20 +0000 2020,c4jeffs,RT @elenochle: MSM:  Far right conspiracy theorists promote baseless claim pedo elites have blackmail and control politicians worldwide and…,Biden
97,1321042036670320640,Tue Oct 27 10:52:19 +0000 2020,ctoutdoors06355,"RT @crampell: Biden's ""gaffe"" about phasing out fossil fuels is really only a gaffe if you haven't been paying attention to energy markets…",Biden
98,1321042036427022336,Tue Oct 27 10:52:19 +0000 2020,LeversonSean,"All you Democrats claim ""Truth to Power"" Yet will not Report on the Joe &amp; Hunter  Biden ""Pay to Play"" DEALEO on Hun… https://t.co/cOyLBnfHQi",Biden
99,1321042036150005760,Tue Oct 27 10:52:19 +0000 2020,HornJordiann99,RT @_franchelleee: Y’all don’t have enough money to be affected by Biden’s tax plan so pls stop saying that’s why you not voting for him,Biden
100,1321042034329821186,Tue Oct 27 10:52:19 +0000 2020,Piz18268954,@jackcalifano @TheCornerstone0 Seriously. And for WHAT? Biden? Just kill me already,Biden
101,1321042033725886466,Tue Oct 27 10:52:19 +0000 2020,cazMurphy2013,"@oflynnsocial 2 yrs? Biden won't be president nearly as long as that, or if he is he will only be Harris's puppet w… https://t.co/uvR53jI46Q",Biden
102,1321042032790511616,Tue Oct 27 10:52:19 +0000 2020,Kenneedsgrace,"RT @DrOakley1689: I didn't recognize this myself, but...isn't it great? Biden was the lead person who went after Justice Clarence Thomas lo…",Biden
103,1321042032710832129,Tue Oct 27 10:52:19 +0000 2020,ThomasMFoster1,"RT @SteveGuest: 👀👀 

Joe Biden brags about having “the most extensive and inclusive VOTER FRAUD organization in the history of American pol…",Biden
104,1321042029724504064,Tue Oct 27 10:52:18 +0000 2020,EraHaxhiu,RT @dpakman: This is (1) hilarious and (2) Republicans laying the groundwork to getting back to complaining about the debt if Joe Biden win…,Biden
106,1321042024741691394,Tue Oct 27 10:52:17 +0000 2020,darthanubis,"RT @Veritas1012: @BadJohnBrown They are complicit

Once elected, Biden will continue to call for bipartisanship &amp; block progress through ca…",Biden
107,1321042024108335104,Tue Oct 27 10:52:16 +0000 2020,id4socialmedia,RT @KwikWarren: Sen. Sherrod Brown: “Biden’s going to win Ohio! He’s the most pro-worker candidate we’ve had in a generation.” #TheReidOut,Biden
108,1321042024016056324,Tue Oct 27 10:52:16 +0000 2020,ROCKONOHIO,"RT @MelanieMetz6: This is YUGE 🚨🚨🚨🚨
Tomorrow night tune into @TuckerCarlson 
Tony Bobulinski will be on Tucker show with some audio and vid…",Biden
111,1321042023227510784,Tue Oct 27 10:52:16 +0000 2020,summervilleguy,Florida Man Accused of Stealing Bulldozer to Dig Up Biden Signs https://t.co/F5L23N2eCa,Biden
112,1321042022384365569,Tue Oct 27 10:52:16 +0000 2020,Chise7Maria,RT @nypost: Obama conference call leaked to Burisma: Biden emails https://t.co/MaZ469Zu7Q https://t.co/Y6DbvUpw8v,Biden
113,1321042021650468870,Tue Oct 27 10:52:16 +0000 2020,sidney_mercer,@PaulD350 @ogilville1 @MSNBC It’s ok! You can see Hunter Biden’s dick while his underage niece gives him a foot job… https://t.co/b1gqnO2sQb,Biden
114,1321042020052467712,Tue Oct 27 10:52:16 +0000 2020,deebs185,"@BillPascrell Somebody is smoking crack, and it isn't Hunter Biden",Biden
115,1321042018370490368,Tue Oct 27 10:52:15 +0000 2020,CompanyReality,"@FoxNews Bottom line, this question is for all Americans to answer sincerely and decide. Remember self deceit is th… https://t.co/oJLNZhX2bo",Biden
117,1321042016856379395,Tue Oct 27 10:52:15 +0000 2020,HeavenShirt1,This year  The Only Thing Worse Than Covid-19 Would Be Biden-20 shirt .Tshirt Classic was the year he had the oppor… https://t.co/7WElGOkHMd,Biden
118,1321042015413555207,Tue Oct 27 10:52:14 +0000 2020,SNLinReview,RT @retiredinDtown: @SNLinReview Great show; the best this season! Adele was fantastic and I laughed at Weekend Update. Carrey is an awful…,Biden
119,1321042015010889728,Tue Oct 27 10:52:14 +0000 2020,Pawlega,"The question is, can Biden surprise the world—and himself? 

Branko Milanović – What are the Stakes? A short Text o… https://t.co/7afQwvo8yV",Biden
121,1321042013702234118,Tue Oct 27 10:52:14 +0000 2020,marc_lotter,🚨TRUTH - Joe Biden’s Energy Policy Would Destroy the American Energy Renaissance https://t.co/M1enTW5NpI,Biden
122,1321042013400215552,Tue Oct 27 10:52:14 +0000 2020,UPGRAYDDD,"RT @CNNPolitics: Kayleigh McEnany once praised Joe Biden as a ""man of the people"" who resonates with the ""middle class"" over ""tycoon"" Donal…",Biden
123,1321042012460769281,Tue Oct 27 10:52:14 +0000 2020,csiswim,"RT @gregolear: ""At noon on Jan 20, Biden will be sworn in. At that moment, the country will once again have a functional federal government…",Biden
124,1321042012225851392,Tue Oct 27 10:52:14 +0000 2020,elusoryanomaly,RT @The_Acumen: Right now Joe Biden is vetting Republicans to put in his cabinet. Liberals still hate Nader and like Bush Jr. What is the a…,Biden
125,1321042012209074176,Tue Oct 27 10:52:14 +0000 2020,LisaLamb8493707,"@alicetweet @JoeBiden @JoeBiden honors his word. But, he said he would see what they (Senate Republicans) do. I sti… https://t.co/4AvnSimMvm",Biden
126,1321042010854301696,Tue Oct 27 10:52:13 +0000 2020,Tutti39447723,How has this country gotten so full of evil? I better wake up to Biden on 11/4.,Biden
127,1321042010824986630,Tue Oct 27 10:52:13 +0000 2020,dimattiamusic,I can’t believe Biden just won’t campaign at all. Media and Obama are basically campaigning for him. This is the mo… https://t.co/B4531Uy4TK,Biden
128,1321042010694995968,Tue Oct 27 10:52:13 +0000 2020,mimi_x4,"RT @JonLemire: One week until Election Day, Joe Biden is going on offense, heading to Georgia — which hasn’t backed a Democrat for presiden…",Biden
129,1321042009314963457,Tue Oct 27 10:52:13 +0000 2020,nickelintexas,"""A blue-chip newspaper like the Journal carries more weight than a highly partisan website, but it’s a vast echo ch… https://t.co/zRsowAkNPR",Biden
130,1321042008572596229,Tue Oct 27 10:52:13 +0000 2020,CarmenWbluewave,RT @brycetache: This is what happens. We elect Joe Biden. We win the Senate. We end the filibuster. We pass the John Lewis voting rights ac…,Biden
131,1321042008413265920,Tue Oct 27 10:52:13 +0000 2020,ABR15743285,"RT @SteveGuest: Joe Biden confuses his agenda in #60Minutes interview: ""Biden's staff told us he misspoke""
 https://t.co/Eewxlthof2",Biden
132,1321042007654060035,Tue Oct 27 10:52:13 +0000 2020,brian_huggard,"RT @DavidLimbaugh: Way to go @KimStrassel on Tucker. Clear, irrefutable explanation of Biden corruption and media cover up.",Biden
133,1321042007616299008,Tue Oct 27 10:52:13 +0000 2020,ROCKONOHIO,RT @MelanieMetz6: BOOM..@JoeBiden has been a liar since birth. If his lips are moving rest assured it’s a lie. Just look at his history. Ac…,Biden
134,1321042006559383554,Tue Oct 27 10:52:12 +0000 2020,botella_roberto,Google Searches for 'Can I Change My Vote' Spike Following Hunter Biden Sex Tape Release https://t.co/5sEQjteugK via @gatewaypundit,Biden
135,1321042004583862273,Tue Oct 27 10:52:12 +0000 2020,AnettePelletier,RT @PoliticusSarah: This is amazing. These are five conservative women in Ohio who are messaging their personal friends who don't vote enco…,Biden
136,1321042002537041921,Tue Oct 27 10:52:11 +0000 2020,lynnibarrr,RT @poutydobrik: THIS IS A REMINDER THAT KANYE WEST ADMITTED THAT THE ONLY REASON HE’S RUNNING FOR PRESIDENT IS TO TAKE VOTES AWAY FROM JOE…,Biden
137,1321042001782054912,Tue Oct 27 10:52:11 +0000 2020,Camden54069727,"RT @JoeNBC: Perhaps, but progressives in the Democratic primary left Biden for dead. It was Jim Clyburn and moderate Democrats who Biden ow…",Biden
140,1321042000624422912,Tue Oct 27 10:52:11 +0000 2020,p_gorgon,RT @politico: Traders in recent weeks have been piling into bets that a “blue wave” election will produce an economy-juicing blast of fresh…,Biden
141,1321042000293040130,Tue Oct 27 10:52:11 +0000 2020,jCPub19,RT @JasonMillerinDC: Joe Biden’s Energy Policy Would Destroy the American Energy Renaissance https://t.co/rsICMUMdga,Biden
142,1321042000032968706,Tue Oct 27 10:52:11 +0000 2020,ATLSportsNut_20,"We are now just exactly ONE WEEK away from #ElectionDay.

Your vote will determine if Joe Biden dethrones Donald Tr… https://t.co/SmB51gRqhy",Biden
143,1321041999244480512,Tue Oct 27 10:52:11 +0000 2020,karmasugarplum,RT @mtsw: Do I suspect this *will* happen? No. I think Biden wins at least one of the election night states (probably North Carolina) and t…,Biden
145,1321041998380453889,Tue Oct 27 10:52:10 +0000 2020,Len_Williams,"@craigtimes @TomMnwfdn @JoeBiden Biden-Harris signs are predominately posted in the yards of ""Section-8 Housing rec… https://t.co/NGuC8jvOtc",Biden
147,1321041995284971520,Tue Oct 27 10:52:10 +0000 2020,ExiledWaffleMan,"@canonicallythey @SpergMc @GravelInstitute @dmsolano9 Going amazingly, as long as the tyrant doesn't win the electi… https://t.co/t4PvJt0SpJ",Biden
148,1321041994727280643,Tue Oct 27 10:52:09 +0000 2020,Shelby_ville,"RT @NewTheSpecimen1: Biden should really just come out and say, “I respect the integrity of the court and wouldn’t even consider expanding…",Biden
149,1321041989761204224,Tue Oct 27 10:52:08 +0000 2020,ForeverDM3,"RT @roguesnradvisor: What will we do if they choose to make the election of Joe Biden illegitimate, refuse to count late ballots or commit…",Biden
150,1321041989366738945,Tue Oct 27 10:52:08 +0000 2020,ManzDuayne,"RT @RealOmarNavarro: Joe &amp; Hunter Biden belong in prison.

Who’s with me?",Biden
151,1321041989140385793,Tue Oct 27 10:52:08 +0000 2020,JSANTOS050875,"RT @MSNBC: .@HayesBrown: FDR's ""court packing"" wasn't about expanding the high court. It was about kicking people off. Biden should get the…",Biden
152,1321041988838330369,Tue Oct 27 10:52:08 +0000 2020,mimi_phoenix,RT @xxdr_zombiexx: I was just in a rural Georgia tractor supply store and it was amazing to hear everybody talking about how they voted for…,Biden
154,1321041988377038853,Tue Oct 27 10:52:08 +0000 2020,robjame73735386,"OOPS? 'Can I Change My Vote' Trends on Google After Final Debate, Hunter Biden Email Scandal Breaks: If Joe is so c… https://t.co/q5Tg43DnCl",Biden
155,1321041987726966784,Tue Oct 27 10:52:08 +0000 2020,AbandonedLizard,RT @GeoffRBennett: NEW: Why Black voters over 65 are at the core of a potential Joe Biden win https://t.co/UbMIPpwT7t,Biden
156,1321041987605303296,Tue Oct 27 10:52:08 +0000 2020,kayla_walker17,republicans see that joe biden wants to limit the amount of guns they can buy to ONE A MONTH and that the screening… https://t.co/s7ZRVB5Wfk,Biden
157,1321041987567554561,Tue Oct 27 10:52:08 +0000 2020,AntiProfessor,RT @DPJHodges: How fake news works. Biden was widely reported to have mistakenly thought he was running against George Bush. But the truth…,Biden
158,1321041987081019395,Tue Oct 27 10:52:08 +0000 2020,SaraFra44353786,"@brianstelter So, the back and forth about fracking from Biden is not a sign that he is confused?",Biden
159,1321041986414018562,Tue Oct 27 10:52:07 +0000 2020,timetoact2,RT @Isabell55943101: @WhimsicalMeToo @timetoact2 Are democrats voting for Biden or they really voting for Kamala? There is no way in hell t…,Biden
160,1321041986107920384,Tue Oct 27 10:52:07 +0000 2020,DianaMo31936872,"RT @donwinslow: We have to vote @senatemajldr Mitch McConnell out.

Look at how he obstructed Obama.

He will do the same to Biden.

WE HAV…",Biden
166,1321041980990889997,Tue Oct 27 10:52:06 +0000 2020,ORessurrection,"RT @VerumBellator1: Hunter Biden Laptop: Lucifer Falls.
[Where the children go, but never return.] https://t.co/XLgUVtfvZv",Biden
167,1321041980852477953,Tue Oct 27 10:52:06 +0000 2020,AmazonTraveler,RT @NBCNews: Why Black voters over 65 are at the core of a potential Joe Biden election win. https://t.co/g3j8k4kIow,Biden
168,1321041979409661952,Tue Oct 27 10:52:06 +0000 2020,UsualSuspect_13,"Don't tell @DPJHodges 
He believes all Biden's ""senior"" moments are just ""fake news"" https://t.co/jG6ImQ7WpP",Biden
170,1321041977757044742,Tue Oct 27 10:52:05 +0000 2020,stillhumane,"RT @stranahan: The new Biden ad just dropped.

 https://t.co/iP34kDG9iI",Biden
172,1321041976121315328,Tue Oct 27 10:52:05 +0000 2020,rickcar56438188,"RT @KimStrassel: 1) On this question of Joe Biden being somehow exonerated on the China deal, how so? WSJ news story correctly notes that h…",Biden
173,1321041975911604224,Tue Oct 27 10:52:05 +0000 2020,JohnstonSharon,@56blackcat GOP should have let the next president appoint the judge. If Biden wins they’d retain a 5/4 majority. N… https://t.co/ggX6OImqU0,Biden
174,1321041975840280577,Tue Oct 27 10:52:05 +0000 2020,RockNRollTaboo,@NikkiSixx Joe Biden Is The Most Corrupt Politician In The World...Thousands Of Videos To PROVE It...AND~~&gt;&gt;He Is L… https://t.co/prLgCcrQ3m,Biden
175,1321041974506541058,Tue Oct 27 10:52:05 +0000 2020,Elle1906,"RT @907username: Here's the content that @jack and @twitter don't want you to see. Only reason they have locked out @nypost, must hide the…",Biden
176,1321041973835423744,Tue Oct 27 10:52:04 +0000 2020,cobssybil,"""But if Biden wins the presidency, they need a net gain of only three since the vice president breaks ties in the S… https://t.co/KBZ5SByU50",Biden
181,1321041972606373890,Tue Oct 27 10:52:04 +0000 2020,SPORTSCIRCUSINT,Socialized Medicine: How Much Biden’s Plan Will Cost Americans https://t.co/1A6xSlvndP,Biden
182,1321041972489048064,Tue Oct 27 10:52:04 +0000 2020,LizRodr42,"RT @Patrykia: @SpeakerPelosi #LetsWinThis 
Remember their names &amp; DON'T forget, forgive or trust:
&gt;Mitch McConnell
&gt;Cory Gardner
&gt;Martha Mc…",Biden
183,1321041972430278656,Tue Oct 27 10:52:04 +0000 2020,TrumperUk,"@oflynnsocial 2 years? I don't think so, the 25th Amendment would be used very quickly due to his obvious dementia.… https://t.co/9r0vU2I5Sy",Biden
185,1321041970727440390,Tue Oct 27 10:52:04 +0000 2020,billdly,"@IngrahamAngle Biden is 78, if he wins this election he'll be 83 for his second term run. I am sure there isn't a s… https://t.co/zX00qYooGT",Biden
186,1321041970073112577,Tue Oct 27 10:52:04 +0000 2020,Gilmartian,RT @ProjectLincoln: This is Joe Biden’s moment. https://t.co/oLuvGCWiua,Biden
